,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
12339,False,False,True,False,False,True,True,False,True,False,False,False
12340,False,False,True,False,False,False,True,False,False,False,False,False
12341,True,False,True,False,False,False,False,False,False,True,False,False
12342,True,True,True,False,True,True,False,False,False,False,False,False
12343,True,False,True,False,False,True,True,False,False,False,False,False
12344,False,True,True,False,True,True,False,True,False,False,False,False
12345,False,False,True,False,True,True,False,False,True,True,False,True
12346,False,False,True,False,True,True,False,False,False,False,False,False
12347,False,True,False,False,False,True,False,True,True,False,False,True
12348,False,False,True,False,True,True,False,False,False,False,False,False
12349,True,False,True,False,False,True,False,False,True,True,False,True
12350,True,True,True,False,True,True,False,False,True,False,False,True
12351,True,True,True,False,False,True,True,False,False,False,False,False
12352,True,False,True,False,False,True,True,False,True,True,False,False
12353,False,False,True,False,False,True,False,False,True,True,False,False
12354,False,True,True,False,True,True,False,False,True,True,False,False
12355,True,False,True,False,True,True,False,False,False,False,False,False
12356,False,True,True,False,False,True,False,False,False,True,False,False
12357,False,True,True,False,False,True,True,False,True,False,False,False
12358,False,True,True,False,True,False,True,False,False,False,False,False
12359,True,True,True,False,False,True,False,True,True,True,True,True
12360,True,False,True,False,False,True,False,True,True,False,False,False
12361,True,True,True,False,False,True,False,True,False,True,False,False
12362,True,False,True,False,False,False,False,True,False,True,True,True
12363,False,True,True,False,True,True,False,False,False,False,False,False
12364,False,True,True,False,True,True,False,True,False,False,False,False
12365,False,True,True,False,False,True,False,False,False,True,False,False
12366,True,False,True,False,False,True,False,True,True,True,False,True
12367,False,False,True,False,False,True,False,False,False,True,False,False
12368,False,False,False,False,True,False,True,False,False,False,False,False
12369,True,True,True,False,True,False,True,False,True,True,False,False
12370,True,False,True,False,True,True,False,False,True,True,False,False
12371,False,False,True,False,False,False,False,False,True,True,False,False
12372,False,False,True,False,True,True,False,False,True,False,False,False
12373,False,False,True,False,False,False,False,False,True,True,False,True
12374,True,True,True,False,False,True,False,False,True,True,False,False
12375,True,False,True,False,True,True,False,True,True,True,False,False
12376,True,False,True,False,True,True,True,False,False,False,False,False
12377,True,False,True,False,False,True,False,False,True,False,False,False
12378,True,False,True,False,False,False,False,True,False,True,True,True
12379,True,False,True,False,True,True,False,False,False,True,False,False
12380,True,True,True,False,True,True,False,True,False,False,False,False
12381,False,False,True,False,True,True,False,False,True,True,False,False
12382,True,False,True,False,True,True,True,False,True,True,False,False
12383,True,False,True,False,True,False,True,False,True,False,False,False
12384,True,False,True,False,False,True,False,True,False,True,True,True
12385,False,False,True,False,True,True,False,False,True,True,False,False
12386,False,True,True,False,True,True,False,False,False,True,False,False
12387,False,False,True,False,True,True,True,False,True,False,False,False
12388,True,False,True,False,True,False,True,False,True,True,False,False
12389,False,False,False,False,False,False,False,True,False,False,False,False
12390,False,True,True,False,False,True,False,False,True,True,False,True
12391,False,True,True,False,False,True,False,True,True,True,False,True
12392,False,False,True,False,False,True,True,False,False,True,False,False
12393,True,False,True,False,True,False,False,False,True,False,False,False
12394,True,True,True,False,False,True,False,True,False,False,True,True
12395,False,False,True,False,True,True,False,False,False,False,False,False
12396,True,False,True,False,False,False,False,False,False,False,False,False
12397,True,True,True,False,True,True,False,False,False,False,False,False
12398,True,True,True,False,False,True,True,False,True,False,False,False
12399,False,True,True,False,True,True,False,False,False,False,False,False
12400,False,False,False,False,False,True,False,True,True,False,True,False
12401,True,False,True,False,False,True,False,False,False,True,False,False
12402,False,False,True,False,True,True,True,True,False,False,True,False
12403,False,False,True,False,True,False,False,True,False,False,False,False
12404,True,True,True,False,False,True,False,False,False,True,False,False
12405,False,True,True,False,False,True,False,True,True,True,False,False
12406,False,False,True,False,False,False,False,False,False,True,False,False
12407,False,True,True,False,False,False,True,True,False,False,False,False
12408,True,True,True,False,True,True,True,False,True,False,False,False
12409,True,False,True,False,True,True,False,False,False,False,False,False
12410,False,True,True,False,True,True,False,False,False,False,False,False
12411,True,True,True,False,True,True,False,False,True,False,False,False
12412,True,False,True,False,False,True,True,False,True,False,False,False
12413,False,False,True,False,True,True,False,False,True,False,False,False
12414,False,True,True,False,False,False,False,False,True,True,False,True
12415,False,True,True,False,True,True,False,False,False,True,False,False
12416,True,True,True,False,False,True,True,False,False,True,False,False
12417,True,False,True,False,True,True,False,False,True,True,False,False
12418,True,False,True,False,False,False,False,False,False,True,False,False
12419,False,True,True,False,False,True,True,False,False,False,False,False
12420,False,True,True,False,False,True,False,False,True,True,False,False
12421,True,False,True,False,True,False,False,False,True,False,False,False
12422,True,False,True,False,True,True,False,False,False,True,False,False
12423,False,False,True,False,False,True,True,False,True,False,False,False
12424,True,True,True,False,True,True,False,False,True,False,False,False
12425,True,True,True,False,False,True,True,False,True,False,False,False
12426,False,True,True,False,True,False,False,False,False,False,False,False
12427,True,False,True,False,True,True,False,False,True,False,False,False
12428,False,True,True,False,False,True,False,False,False,True,False,True
12429,False,True,False,False,False,True,True,False,True,True,False,False
12430,True,True,True,False,True,True,False,True,False,False,False,False
